dsim_gene_id	dsim_symbol	dsim_symbol_clean	dmel_gene_id	dmel_symbol	match_status
FBgn0192146	Dsim\GD20680	GD20680			unmatched
FBgn0192147	Dsim\GD20681	GD20681			unmatched
FBgn0192148	Dsim\GD20682	GD20682			unmatched
FBgn0192149	Dsim\GD20683	GD20683			unmatched
FBgn0192150	Dsim\GD20684	GD20684			unmatched
FBgn0192152	Dsim\GD20686	GD20686			unmatched
FBgn0192153	Dsim\GD20687	GD20687			unmatched
FBgn0192154	Dsim\GD20688	GD20688			unmatched
FBgn0192155	Dsim\GD20689	GD20689			unmatched
FBgn0192156	Dsim\GD20690	GD20690			unmatched
FBgn0192157	Dsim\GD20691	GD20691			unmatched
FBgn0192158	Dsim\GD20692	GD20692			unmatched
FBgn0192159	Dsim\GD20693	GD20693			unmatched
FBgn0192160	Dsim\GD20694	GD20694			unmatched
FBgn0192161	Dsim\GD20695	GD20695			unmatched
FBgn0192162	Dsim\GD20696	GD20696			unmatched
FBgn0192163	Dsim\GD20697	GD20697			unmatched
FBgn0192164	Dsim\GD20698	GD20698			unmatched
FBgn0192165	Dsim\GD20699	GD20699			unmatched
FBgn0192166	Dsim\GD20700	GD20700			unmatched
FBgn0192168	Dsim\GD20702	GD20702			unmatched
FBgn0192169	Dsim\GD20703	GD20703			unmatched
FBgn0192170	Dsim\GD20704	GD20704			unmatched
FBgn0192171	Dsim\GD20705	GD20705			unmatched
FBgn0192172	Dsim\GD20706	GD20706			unmatched
FBgn0192173	Dsim\GD20707	GD20707			unmatched
FBgn0192174	Dsim\GD20708	GD20708			unmatched
FBgn0192175	Dsim\GD20709	GD20709			unmatched
FBgn0192176	Dsim\GD20710	GD20710			unmatched
FBgn0192177	Dsim\GD20711	GD20711			unmatched
FBgn0192178	Dsim\GD20712	GD20712			unmatched
FBgn0192179	Dsim\GD20713	GD20713			unmatched
FBgn0192180	Dsim\GD20714	GD20714			unmatched
FBgn0192181	Dsim\GD20715	GD20715			unmatched
FBgn0192182	Dsim\GD20716	GD20716			unmatched
FBgn0192183	Dsim\GD20717	GD20717			unmatched
FBgn0192184	Dsim\GD20718	GD20718			unmatched
FBgn0192186	Dsim\GD20720	GD20720			unmatched
FBgn0192187	Dsim\GD20721	GD20721			unmatched
FBgn0192188	Dsim\GD20722	GD20722			unmatched
FBgn0192189	Dsim\GD20723	GD20723			unmatched
FBgn0192190	Dsim\GD20724	GD20724			unmatched
FBgn0192191	Dsim\GD20725	GD20725			unmatched
FBgn0192193	Dsim\GD20727	GD20727			unmatched
FBgn0192194	Dsim\GD20728	GD20728			unmatched
FBgn0192195	Dsim\GD20729	GD20729			unmatched
FBgn0192196	Dsim\GD20730	GD20730			unmatched
FBgn0192197	Dsim\GD20731	GD20731			unmatched
FBgn0192198	Dsim\GD20732	GD20732			unmatched
FBgn0192199	Dsim\GD20733	GD20733			unmatched
FBgn0192200	Dsim\GD20734	GD20734			unmatched
FBgn0192201	Dsim\GD20735	GD20735			unmatched
FBgn0192202	Dsim\GD20736	GD20736			unmatched
FBgn0192204	Dsim\GD20738	GD20738			unmatched
FBgn0192205	Dsim\GD20739	GD20739			unmatched
FBgn0192206	Dsim\GD20740	GD20740			unmatched
FBgn0192207	Dsim\GD20741	GD20741			unmatched
FBgn0192208	Dsim\GD20742	GD20742			unmatched
FBgn0192210	Dsim\GD20744	GD20744			unmatched
FBgn0192211	Dsim\GD20745	GD20745			unmatched
FBgn0192212	Dsim\GD20746	GD20746			unmatched
FBgn0192213	Dsim\GD20747	GD20747			unmatched
FBgn0192215	Dsim\GD20749	GD20749			unmatched
FBgn0192216	Dsim\GD20750	GD20750			unmatched
FBgn0192217	Dsim\GD20751	GD20751			unmatched
FBgn0192218	Dsim\GD20752	GD20752			unmatched
FBgn0192219	Dsim\GD20753	GD20753			unmatched
FBgn0192221	Dsim\GD20755	GD20755			unmatched
FBgn0192223	Dsim\GD20758	GD20758			unmatched
FBgn0192224	Dsim\GD20759	GD20759			unmatched
FBgn0192225	Dsim\GD20760	GD20760			unmatched
FBgn0192227	Dsim\GD20762	GD20762			unmatched
FBgn0192228	Dsim\GD20763	GD20763			unmatched
FBgn0192229	Dsim\GD20764	GD20764			unmatched
FBgn0192230	Dsim\GD20765	GD20765			unmatched
FBgn0192231	Dsim\GD20766	GD20766			unmatched
FBgn0192232	Dsim\GD20767	GD20767			unmatched
FBgn0192234	Dsim\GD20769	GD20769			unmatched
FBgn0192235	Dsim\GD20771	GD20771			unmatched
FBgn0192236	Dsim\GD20772	GD20772			unmatched
FBgn0192237	Dsim\GD20773	GD20773			unmatched
FBgn0192239	Dsim\GD20775	GD20775			unmatched
FBgn0192240	Dsim\GD20776	GD20776			unmatched
FBgn0192241	Dsim\GD20777	GD20777			unmatched
FBgn0192242	Dsim\GD20778	GD20778			unmatched
FBgn0192243	Dsim\GD20779	GD20779			unmatched
FBgn0192244	Dsim\GD20780	GD20780			unmatched
FBgn0192245	Dsim\GD20781	GD20781			unmatched
FBgn0192246	Dsim\GD20782	GD20782			unmatched
FBgn0192247	Dsim\GD20783	GD20783			unmatched
FBgn0192248	Dsim\GD20784	GD20784			unmatched
FBgn0192249	Dsim\GD20785	GD20785			unmatched
FBgn0192250	Dsim\GD20786	GD20786			unmatched
FBgn0192252	Dsim\GD20788	GD20788			unmatched
FBgn0192253	Dsim\GD20789	GD20789			unmatched
FBgn0192254	Dsim\GD20790	GD20790			unmatched
FBgn0192255	Dsim\GD20792	GD20792			unmatched
FBgn0192256	Dsim\GD20793	GD20793			unmatched
FBgn0192257	Dsim\GD20794	GD20794			unmatched
FBgn0192258	Dsim\GD20795	GD20795			unmatched
FBgn0192259	Dsim\GD20796	GD20796			unmatched
FBgn0192260	Dsim\GD20797	GD20797			unmatched
FBgn0192261	Dsim\GD20798	GD20798			unmatched
FBgn0192262	Dsim\GD20799	GD20799			unmatched
FBgn0192263	Dsim\GD20800	GD20800			unmatched
FBgn0192264	Dsim\GD20801	GD20801			unmatched
FBgn0192265	Dsim\GD20802	GD20802			unmatched
FBgn0192266	Dsim\GD20803	GD20803			unmatched
FBgn0192267	Dsim\GD20804	GD20804			unmatched
FBgn0192268	Dsim\GD20805	GD20805			unmatched
FBgn0192269	Dsim\GD20806	GD20806			unmatched
FBgn0192270	Dsim\GD20807	GD20807			unmatched
FBgn0192272	Dsim\GD20809	GD20809			unmatched
FBgn0192273	Dsim\GD20810	GD20810			unmatched
FBgn0192274	Dsim\GD20811	GD20811			unmatched
FBgn0192275	Dsim\GD20812	GD20812			unmatched
FBgn0192276	Dsim\GD20813	GD20813			unmatched
FBgn0192280	Dsim\GD20817	GD20817			unmatched
FBgn0192284	Dsim\GD20821	GD20821			unmatched
FBgn0192285	Dsim\GD20823	GD20823			unmatched
FBgn0192286	Dsim\GD20824	GD20824			unmatched
FBgn0192287	Dsim\GD20825	GD20825			unmatched
FBgn0192288	Dsim\GD20826	GD20826			unmatched
FBgn0192289	Dsim\GD20827	GD20827			unmatched
FBgn0192290	Dsim\GD20828	GD20828			unmatched
FBgn0192292	Dsim\GD20830	GD20830			unmatched
FBgn0192293	Dsim\GD20832	GD20832			unmatched
FBgn0192294	Dsim\GD20833	GD20833			unmatched
FBgn0192297	Dsim\GD20836	GD20836			unmatched
FBgn0192298	Dsim\GD20837	GD20837			unmatched
FBgn0192299	Dsim\GD20838	GD20838			unmatched
FBgn0192302	Dsim\GD20841	GD20841			unmatched
FBgn0192303	Dsim\GD20842	GD20842			unmatched
FBgn0192305	Dsim\GD20844	GD20844			unmatched
FBgn0192306	Dsim\GD20845	GD20845			unmatched
FBgn0192309	Dsim\GD20848	GD20848			unmatched
FBgn0192310	Dsim\GD20849	GD20849			unmatched
FBgn0192311	Dsim\GD20850	GD20850			unmatched
FBgn0192312	Dsim\GD20851	GD20851			unmatched
FBgn0192313	Dsim\GD20852	GD20852			unmatched
FBgn0192314	Dsim\GD20853	GD20853			unmatched
FBgn0192315	Dsim\GD20854	GD20854			unmatched
FBgn0192316	Dsim\GD20855	GD20855			unmatched
FBgn0192317	Dsim\GD20856	GD20856			unmatched
FBgn0192318	Dsim\GD20857	GD20857			unmatched
FBgn0192319	Dsim\GD20858	GD20858			unmatched
FBgn0192320	Dsim\GD20859	GD20859			unmatched
FBgn0192321	Dsim\GD20860	GD20860			unmatched
FBgn0192322	Dsim\GD20861	GD20861			unmatched
FBgn0192324	Dsim\GD20863	GD20863			unmatched
FBgn0192325	Dsim\GD20864	GD20864			unmatched
FBgn0192326	Dsim\GD20865	GD20865			unmatched
FBgn0192330	Dsim\GD20869	GD20869			unmatched
FBgn0192333	Dsim\GD20872	GD20872			unmatched
FBgn0192334	Dsim\GD20873	GD20873			unmatched
FBgn0192335	Dsim\GD20874	GD20874			unmatched
FBgn0192336	Dsim\GD20875	GD20875			unmatched
FBgn0192337	Dsim\GD20876	GD20876			unmatched
FBgn0192338	Dsim\GD20878	GD20878			unmatched
FBgn0192339	Dsim\GD20879	GD20879			unmatched
FBgn0192340	Dsim\GD20880	GD20880			unmatched
FBgn0192341	Dsim\GD20881	GD20881			unmatched
FBgn0192342	Dsim\GD20882	GD20882			unmatched
FBgn0192344	Dsim\GD20884	GD20884			unmatched
FBgn0192345	Dsim\GD20885	GD20885			unmatched
FBgn0192346	Dsim\GD20886	GD20886			unmatched
FBgn0192348	Dsim\GD20888	GD20888			unmatched
FBgn0192349	Dsim\GD20889	GD20889			unmatched
FBgn0192350	Dsim\GD20890	GD20890			unmatched
FBgn0192351	Dsim\GD20891	GD20891			unmatched
FBgn0192352	Dsim\GD20892	GD20892			unmatched
FBgn0192353	Dsim\GD20893	GD20893			unmatched
FBgn0192354	Dsim\GD20894	GD20894			unmatched
FBgn0192355	Dsim\GD20895	GD20895			unmatched
FBgn0192356	Dsim\GD20896	GD20896			unmatched
FBgn0192357	Dsim\GD20897	GD20897			unmatched
FBgn0192358	Dsim\GD20898	GD20898			unmatched
FBgn0192359	Dsim\GD20899	GD20899			unmatched
FBgn0192360	Dsim\GD20900	GD20900			unmatched
FBgn0192361	Dsim\GD20901	GD20901			unmatched
FBgn0192363	Dsim\GD20904	GD20904			unmatched
FBgn0192364	Dsim\GD20905	GD20905			unmatched
FBgn0192366	Dsim\GD20907	GD20907			unmatched
FBgn0192367	Dsim\GD20908	GD20908			unmatched
FBgn0192368	Dsim\GD20909	GD20909			unmatched
FBgn0192370	Dsim\GD20912	GD20912			unmatched
FBgn0192371	Dsim\GD20913	GD20913			unmatched
FBgn0192372	Dsim\GD20914	GD20914			unmatched
FBgn0192373	Dsim\GD20915	GD20915			unmatched
FBgn0192374	Dsim\GD20916	GD20916			unmatched
FBgn0192375	Dsim\GD20917	GD20917			unmatched
FBgn0192376	Dsim\GD20919	GD20919			unmatched
FBgn0192377	Dsim\GD20920	GD20920			unmatched
FBgn0192379	Dsim\GD20922	GD20922			unmatched
FBgn0192381	Dsim\GD20924	GD20924			unmatched
FBgn0192385	Dsim\GD20928	GD20928			unmatched
FBgn0192386	Dsim\GD20929	GD20929			unmatched
FBgn0192388	Dsim\GD20931	GD20931			unmatched
FBgn0192389	Dsim\GD20932	GD20932			unmatched
FBgn0192390	Dsim\GD20933	GD20933			unmatched
FBgn0192391	Dsim\GD20934	GD20934			unmatched
FBgn0192392	Dsim\GD20935	GD20935			unmatched
FBgn0192393	Dsim\GD20936	GD20936			unmatched
FBgn0192394	Dsim\GD20937	GD20937			unmatched
FBgn0192395	Dsim\GD20938	GD20938			unmatched
FBgn0192396	Dsim\GD20939	GD20939			unmatched
FBgn0192397	Dsim\GD20940	GD20940			unmatched
FBgn0192398	Dsim\GD20941	GD20941			unmatched
FBgn0192399	Dsim\GD20942	GD20942			unmatched
FBgn0192400	Dsim\GD20943	GD20943			unmatched
FBgn0192401	Dsim\GD20944	GD20944			unmatched
FBgn0192402	Dsim\GD20945	GD20945			unmatched
FBgn0192403	Dsim\GD20946	GD20946			unmatched
FBgn0192404	Dsim\GD20947	GD20947			unmatched
FBgn0192406	Dsim\GD20949	GD20949			unmatched
FBgn0192407	Dsim\GD20950	GD20950			unmatched
FBgn0192409	Dsim\GD20953	GD20953			unmatched
FBgn0192410	Dsim\GD20954	GD20954			unmatched
FBgn0192413	Dsim\GD20957	GD20957			unmatched
FBgn0192414	Dsim\GD20958	GD20958			unmatched
FBgn0192415	Dsim\GD20959	GD20959			unmatched
FBgn0192416	Dsim\GD20960	GD20960			unmatched
FBgn0192418	Dsim\GD20962	GD20962			unmatched
FBgn0192419	Dsim\GD20963	GD20963			unmatched
FBgn0192420	Dsim\CSN6	CSN6	FBgn0028837	CSN6	matched
FBgn0192421	Dsim\GD20965	GD20965			unmatched
FBgn0192422	Dsim\GD20966	GD20966			unmatched
FBgn0192423	Dsim\GD20967	GD20967			unmatched
FBgn0192424	Dsim\GD20968	GD20968			unmatched
FBgn0192425	Dsim\GD20969	GD20969			unmatched
FBgn0192428	Dsim\GD20972	GD20972			unmatched
FBgn0192429	Dsim\GD20973	GD20973			unmatched
FBgn0192432	Dsim\GD20977	GD20977			unmatched
FBgn0192433	Dsim\GD20978	GD20978			unmatched
FBgn0192435	Dsim\GD20980	GD20980			unmatched
FBgn0192436	Dsim\GD20981	GD20981			unmatched
FBgn0192438	Dsim\GD20983	GD20983			unmatched
FBgn0192439	Dsim\GD20984	GD20984			unmatched
FBgn0192440	Dsim\GD20985	GD20985			unmatched
FBgn0192442	Dsim\GD20987	GD20987			unmatched
FBgn0192444	Dsim\GD20989	GD20989			unmatched
FBgn0192445	Dsim\GD20990	GD20990			unmatched
FBgn0192446	Dsim\GD20991	GD20991			unmatched
FBgn0192447	Dsim\GD20992	GD20992			unmatched
FBgn0192448	Dsim\GD20993	GD20993			unmatched
FBgn0192449	Dsim\GD20994	GD20994			unmatched
FBgn0192450	Dsim\GD20995	GD20995			unmatched
FBgn0192451	Dsim\GD20996	GD20996			unmatched
FBgn0192453	Dsim\GD20998	GD20998			unmatched
FBgn0192454	Dsim\GD20999	GD20999			unmatched
FBgn0192455	Dsim\GD21000	GD21000			unmatched
FBgn0192456	Dsim\GD21001	GD21001			unmatched
FBgn0192457	Dsim\GD21002	GD21002			unmatched
FBgn0192461	Dsim\GD21006	GD21006			unmatched
FBgn0192463	Dsim\GD21008	GD21008			unmatched
FBgn0192464	Dsim\GD21009	GD21009			unmatched
FBgn0192465	Dsim\GD21010	GD21010			unmatched
FBgn0192466	Dsim\GD21011	GD21011			unmatched
FBgn0192467	Dsim\GD21012	GD21012			unmatched
FBgn0192468	Dsim\GD21013	GD21013			unmatched
FBgn0192469	Dsim\GD21014	GD21014			unmatched
FBgn0192470	Dsim\GD21015	GD21015			unmatched
FBgn0192471	Dsim\GD21016	GD21016			unmatched
FBgn0192472	Dsim\GD21017	GD21017			unmatched
FBgn0192473	Dsim\GD21018	GD21018			unmatched
FBgn0192475	Dsim\GD21020	GD21020			unmatched
FBgn0192476	Dsim\GD21021	GD21021			unmatched
FBgn0192477	Dsim\GD21022	GD21022			unmatched
FBgn0192478	Dsim\GD21023	GD21023			unmatched
FBgn0192479	Dsim\GD21024	GD21024			unmatched
FBgn0192480	Dsim\GD21025	GD21025			unmatched
FBgn0192481	Dsim\GD21026	GD21026			unmatched
FBgn0192482	Dsim\GD21027	GD21027			unmatched
FBgn0192484	Dsim\GD21029	GD21029			unmatched
FBgn0192485	Dsim\GD21030	GD21030			unmatched
FBgn0192486	Dsim\GD21031	GD21031			unmatched
FBgn0192487	Dsim\GD21032	GD21032			unmatched
FBgn0192488	Dsim\GD21033	GD21033			unmatched
FBgn0192489	Dsim\GD21034	GD21034			unmatched
FBgn0192490	Dsim\GD21035	GD21035			unmatched
FBgn0192491	Dsim\GD21036	GD21036			unmatched
FBgn0192492	Dsim\GD21037	GD21037			unmatched
FBgn0192493	Dsim\GD21038	GD21038			unmatched
FBgn0192495	Dsim\GD21040	GD21040			unmatched
FBgn0192496	Dsim\GD21041	GD21041			unmatched
FBgn0192497	Dsim\GD21042	GD21042			unmatched
FBgn0192498	Dsim\GD21043	GD21043			unmatched
FBgn0192499	Dsim\GD21044	GD21044			unmatched
FBgn0192500	Dsim\GD21045	GD21045			unmatched
FBgn0192501	Dsim\GD21046	GD21046			unmatched
FBgn0192502	Dsim\GD21047	GD21047			unmatched
FBgn0192503	Dsim\GD21048	GD21048			unmatched
FBgn0192505	Dsim\GD21050	GD21050			unmatched
FBgn0192506	Dsim\GD21051	GD21051			unmatched
FBgn0192507	Dsim\GD21052	GD21052			unmatched
FBgn0192508	Dsim\GD21053	GD21053			unmatched
FBgn0192509	Dsim\GD21054	GD21054			unmatched
FBgn0192511	Dsim\GD21056	GD21056			unmatched
FBgn0192512	Dsim\GD21057	GD21057			unmatched
FBgn0192514	Dsim\GD21059	GD21059			unmatched
FBgn0192515	Dsim\GD21060	GD21060			unmatched
FBgn0192517	Dsim\GD21062	GD21062			unmatched
FBgn0192518	Dsim\GD21063	GD21063			unmatched
FBgn0192519	Dsim\GD21064	GD21064			unmatched
FBgn0192520	Dsim\GD21065	GD21065			unmatched
FBgn0192521	Dsim\GD21066	GD21066			unmatched
FBgn0192522	Dsim\GD21067	GD21067			unmatched
FBgn0192523	Dsim\GD21068	GD21068			unmatched
FBgn0192524	Dsim\GD21069	GD21069			unmatched
FBgn0192525	Dsim\GD21070	GD21070			unmatched
FBgn0192526	Dsim\GD21071	GD21071			unmatched
FBgn0192527	Dsim\GD21072	GD21072			unmatched
FBgn0192528	Dsim\GD21073	GD21073			unmatched
FBgn0192530	Dsim\GD21075	GD21075			unmatched
FBgn0192531	Dsim\GD21076	GD21076			unmatched
FBgn0192532	Dsim\GD21078	GD21078			unmatched
FBgn0192535	Dsim\GD21081	GD21081			unmatched
FBgn0192536	Dsim\GD21082	GD21082			unmatched
FBgn0192537	Dsim\GD21083	GD21083			unmatched
FBgn0192538	Dsim\GD21084	GD21084			unmatched
FBgn0192539	Dsim\GD21085	GD21085			unmatched
FBgn0192540	Dsim\GD21086	GD21086			unmatched
FBgn0192542	Dsim\GD21088	GD21088			unmatched
FBgn0192543	Dsim\GD21089	GD21089			unmatched
FBgn0192544	Dsim\GD21090	GD21090			unmatched
FBgn0192545	Dsim\GD21091	GD21091			unmatched
FBgn0192546	Dsim\GD21092	GD21092			unmatched
FBgn0192547	Dsim\GD21093	GD21093			unmatched
FBgn0192548	Dsim\GD21094	GD21094			unmatched
FBgn0192549	Dsim\GD21095	GD21095			unmatched
FBgn0192550	Dsim\GD21096	GD21096			unmatched
FBgn0192551	Dsim\GD21097	GD21097			unmatched
FBgn0192552	Dsim\GD21098	GD21098			unmatched
FBgn0192553	Dsim\GD21099	GD21099			unmatched
FBgn0192556	Dsim\GD21102	GD21102			unmatched
FBgn0192557	Dsim\GD21103	GD21103			unmatched
FBgn0192559	Dsim\GD21105	GD21105			unmatched
FBgn0192560	Dsim\GD21106	GD21106			unmatched
FBgn0192562	Dsim\GD21108	GD21108			unmatched
FBgn0192563	Dsim\GD21109	GD21109			unmatched
FBgn0192566	Dsim\GD21112	GD21112			unmatched
FBgn0192567	Dsim\GD21113	GD21113			unmatched
FBgn0192568	Dsim\GD21114	GD21114			unmatched
FBgn0192569	Dsim\GD21115	GD21115			unmatched
FBgn0192571	Dsim\GD21117	GD21117			unmatched
FBgn0192573	Dsim\GD21119	GD21119			unmatched
FBgn0192574	Dsim\GD21120	GD21120			unmatched
FBgn0192576	Dsim\GD21122	GD21122			unmatched
FBgn0192577	Dsim\GD21123	GD21123			unmatched
FBgn0192578	Dsim\GD21126	GD21126			unmatched
FBgn0192579	Dsim\GD21127	GD21127			unmatched
FBgn0192581	Dsim\GD21129	GD21129			unmatched
FBgn0192582	Dsim\GD21130	GD21130			unmatched
FBgn0192583	Dsim\GD21131	GD21131			unmatched
FBgn0192584	Dsim\GD21132	GD21132			unmatched
FBgn0192585	Dsim\GD21133	GD21133			unmatched
FBgn0192586	Dsim\GD21134	GD21134			unmatched
FBgn0192587	Dsim\GD21135	GD21135			unmatched
FBgn0192588	Dsim\GD21136	GD21136			unmatched
FBgn0192589	Dsim\GD21137	GD21137			unmatched
FBgn0192590	Dsim\GD21138	GD21138			unmatched
FBgn0192592	Dsim\GD21140	GD21140			unmatched
FBgn0192593	Dsim\GD21141	GD21141			unmatched
FBgn0192594	Dsim\GD21142	GD21142			unmatched
FBgn0192595	Dsim\GD21143	GD21143			unmatched
FBgn0192596	Dsim\GD21144	GD21144			unmatched
FBgn0192598	Dsim\GD21146	GD21146			unmatched
FBgn0192599	Dsim\GD21147	GD21147			unmatched
FBgn0192600	Dsim\GD21148	GD21148			unmatched
FBgn0192601	Dsim\GD21149	GD21149			unmatched
FBgn0192603	Dsim\GD21151	GD21151			unmatched
FBgn0192605	Dsim\GD21153	GD21153			unmatched
FBgn0192606	Dsim\GD21154	GD21154			unmatched
FBgn0192609	Dsim\GD21158	GD21158			unmatched
FBgn0192610	Dsim\GD21159	GD21159			unmatched
FBgn0192611	Dsim\GD21160	GD21160			unmatched
FBgn0192612	Dsim\GD21161	GD21161			unmatched
FBgn0192613	Dsim\GD21162	GD21162			unmatched
FBgn0192614	Dsim\GD21163	GD21163			unmatched
FBgn0192615	Dsim\GD21164	GD21164			unmatched
FBgn0192618	Dsim\GD21167	GD21167			unmatched
FBgn0192619	Dsim\GD21168	GD21168			unmatched
FBgn0192620	Dsim\GD21169	GD21169			unmatched
FBgn0192621	Dsim\GD21170	GD21170			unmatched
FBgn0192624	Dsim\GD21173	GD21173			unmatched
FBgn0192625	Dsim\GD21174	GD21174			unmatched
FBgn0192627	Dsim\GD21176	GD21176			unmatched
FBgn0192628	Dsim\GD21177	GD21177			unmatched
FBgn0192629	Dsim\GD21178	GD21178			unmatched
FBgn0192630	Dsim\GD21179	GD21179			unmatched
FBgn0192634	Dsim\GD21183	GD21183			unmatched
FBgn0192635	Dsim\GD21184	GD21184			unmatched
FBgn0192636	Dsim\GD21185	GD21185			unmatched
FBgn0192637	Dsim\GD21186	GD21186			unmatched
FBgn0192638	Dsim\GD21187	GD21187			unmatched
FBgn0192639	Dsim\GD21188	GD21188			unmatched
FBgn0192640	Dsim\GD21189	GD21189			unmatched
FBgn0192641	Dsim\GD21190	GD21190			unmatched
FBgn0192642	Dsim\GD21191	GD21191			unmatched
FBgn0192643	Dsim\GD21192	GD21192			unmatched
FBgn0192644	Dsim\GD21193	GD21193			unmatched
FBgn0192645	Dsim\GD21194	GD21194			unmatched
FBgn0192646	Dsim\GD21195	GD21195			unmatched
FBgn0192647	Dsim\GD21196	GD21196			unmatched
FBgn0192648	Dsim\GD21197	GD21197			unmatched
FBgn0192649	Dsim\GD21198	GD21198			unmatched
FBgn0192650	Dsim\GD21199	GD21199			unmatched
FBgn0192651	Dsim\GD21200	GD21200			unmatched
FBgn0192652	Dsim\GD21201	GD21201			unmatched
FBgn0192654	Dsim\GD21203	GD21203			unmatched
FBgn0192655	Dsim\GD21204	GD21204			unmatched
FBgn0192656	Dsim\GD21205	GD21205			unmatched
FBgn0192657	Dsim\GD21206	GD21206			unmatched
FBgn0192658	Dsim\GD21207	GD21207			unmatched
FBgn0192660	Dsim\GD21209	GD21209			unmatched
FBgn0192661	Dsim\GD21210	GD21210			unmatched
FBgn0192662	Dsim\GD21211	GD21211			unmatched
FBgn0192663	Dsim\GD21212	GD21212			unmatched
FBgn0192664	Dsim\GD21213	GD21213			unmatched
FBgn0192665	Dsim\GD21214	GD21214			unmatched
FBgn0192666	Dsim\GD21215	GD21215			unmatched
FBgn0192667	Dsim\GD21216	GD21216			unmatched
FBgn0192668	Dsim\GD21217	GD21217			unmatched
FBgn0192669	Dsim\GD21218	GD21218			unmatched
FBgn0192670	Dsim\GD21219	GD21219			unmatched
FBgn0192671	Dsim\GD21220	GD21220			unmatched
FBgn0192672	Dsim\GD21221	GD21221			unmatched
FBgn0192673	Dsim\GD21222	GD21222			unmatched
FBgn0192674	Dsim\GD21223	GD21223			unmatched
FBgn0192675	Dsim\GD21225	GD21225			unmatched
FBgn0192676	Dsim\GD21226	GD21226			unmatched
FBgn0192678	Dsim\GD21228	GD21228			unmatched
FBgn0192679	Dsim\GD21229	GD21229			unmatched
FBgn0192680	Dsim\GD21230	GD21230			unmatched
FBgn0192681	Dsim\GD21231	GD21231			unmatched
FBgn0192682	Dsim\GD21232	GD21232			unmatched
FBgn0192683	Dsim\GD21233	GD21233			unmatched
FBgn0192684	Dsim\GD21234	GD21234			unmatched
FBgn0192685	Dsim\GD21235	GD21235			unmatched
FBgn0192686	Dsim\GD21236	GD21236			unmatched
FBgn0192687	Dsim\GD21237	GD21237			unmatched
FBgn0192688	Dsim\GD21238	GD21238			unmatched
FBgn0192689	Dsim\GD21239	GD21239			unmatched
FBgn0192690	Dsim\GD21240	GD21240			unmatched
FBgn0192691	Dsim\GD21241	GD21241			unmatched
FBgn0192692	Dsim\GD21242	GD21242			unmatched
FBgn0192694	Dsim\GD21244	GD21244			unmatched
FBgn0192695	Dsim\GD21245	GD21245			unmatched
FBgn0192696	Dsim\GD21246	GD21246			unmatched
FBgn0192697	Dsim\GD21247	GD21247			unmatched
FBgn0192699	Dsim\GD21249	GD21249			unmatched
FBgn0192700	Dsim\GD21250	GD21250			unmatched
FBgn0192703	Dsim\GD21253	GD21253			unmatched
FBgn0192705	Dsim\GD21256	GD21256			unmatched
FBgn0192706	Dsim\GD21265	GD21265			unmatched
FBgn0192707	Dsim\GD21266	GD21266			unmatched
FBgn0192708	Dsim\GD21267	GD21267			unmatched
FBgn0192709	Dsim\GD21268	GD21268			unmatched
FBgn0192712	Dsim\GD21271	GD21271			unmatched
FBgn0192713	Dsim\GD21272	GD21272			unmatched
FBgn0192714	Dsim\GD21273	GD21273			unmatched
FBgn0192715	Dsim\GD21274	GD21274			unmatched
FBgn0192716	Dsim\GD21275	GD21275			unmatched
FBgn0192717	Dsim\GD21276	GD21276			unmatched
FBgn0192718	Dsim\GD21277	GD21277			unmatched
FBgn0192719	Dsim\GD21278	GD21278			unmatched
FBgn0192720	Dsim\GD21279	GD21279			unmatched
FBgn0192723	Dsim\GD21284	GD21284			unmatched
FBgn0192724	Dsim\GD21285	GD21285			unmatched
FBgn0192725	Dsim\GD21286	GD21286			unmatched
FBgn0192726	Dsim\GD21287	GD21287			unmatched
FBgn0192727	Dsim\GD21288	GD21288			unmatched
FBgn0192728	Dsim\GD21289	GD21289			unmatched
FBgn0192730	Dsim\GD21291	GD21291			unmatched
FBgn0192731	Dsim\GD21292	GD21292			unmatched
FBgn0192732	Dsim\GD21293	GD21293			unmatched
FBgn0192733	Dsim\GD21294	GD21294			unmatched
FBgn0192734	Dsim\GD21295	GD21295			unmatched
FBgn0192735	Dsim\GD21296	GD21296			unmatched
FBgn0192736	Dsim\GD21297	GD21297			unmatched
FBgn0192737	Dsim\GD21298	GD21298			unmatched
FBgn0192738	Dsim\GD21299	GD21299			unmatched
FBgn0192739	Dsim\GD21300	GD21300			unmatched
FBgn0192740	Dsim\GD21301	GD21301			unmatched
FBgn0192741	Dsim\GD21302	GD21302			unmatched
FBgn0192744	Dsim\GD21305	GD21305			unmatched
FBgn0192746	Dsim\GD21308	GD21308			unmatched
FBgn0192747	Dsim\GD21309	GD21309			unmatched
FBgn0192748	Dsim\GD21310	GD21310			unmatched
FBgn0192749	Dsim\GD21312	GD21312			unmatched
FBgn0192750	Dsim\GD21313	GD21313			unmatched
FBgn0192751	Dsim\GD21314	GD21314			unmatched
FBgn0192752	Dsim\GD21315	GD21315			unmatched
FBgn0192753	Dsim\GD21316	GD21316			unmatched
FBgn0192754	Dsim\GD21317	GD21317			unmatched
FBgn0192755	Dsim\GD21318	GD21318			unmatched
FBgn0192756	Dsim\GD21319	GD21319			unmatched
